Time [s],Packet ID,MOSI,MISO
0.032318250000000,83,0x10,0x0F
0.032334375000000,83,0x5A,0x0F
0.032395875000000,84,0x11,0x0F
0.032412000000000,84,0x83,0x0F
0.032477875000000,85,0x15,0x0F
0.032494000000000,85,0x50,0x0F
0.032555500000000,86,0x02,0x0F
0.032571625000000,86,0x2D,0x0F
0.032633000000000,87,0x01,0x0F
0.032649125000000,87,0x0B,0x0F
0.032720125000000,88,0x35,0x0F
0.044025250000000,89,0x36,0x2F
0.044097375000000,90,0x02,0x0F
0.044113500000000,90,0x2E,0x0F
0.044175000000000,91,0x01,0x0F
0.044191125000000,91,0x2E,0x0F
0.044270625000000,92,0x36,0x0F
0.044341125000000,93,0x39,0x0F
0.102815000000000,94,0x30,0x0F
0.102983250000000,95,0x02,0x0F
0.102999375000000,95,0x2E,0x0F
0.103073625000000,96,0x0D,0x0F
0.103089750000000,96,0x21,0x0F
0.103164000000000,97,0x0E,0x0F
0.103180000000000,97,0x65,0x0F
0.103254375000000,98,0x0F,0x0F
0.103270375000000,98,0x6A,0x0F
0.103344625000000,99,0x10,0x0F
0.103360750000000,99,0x07,0x0F
0.103435000000000,100,0x11,0x0F
0.103451125000000,100,0x43,0x0F
0.103525375000000,101,0x12,0x0F
0.103541375000000,101,0x00,0x0F
0.103615750000000,102,0x13,0x0F
0.103631750000000,102,0x22,0x0F
0.103706000000000,103,0x14,0x0F
0.103722125000000,103,0xF8,0x0F
0.103796375000000,104,0x0A,0x0F
0.103812500000000,104,0x00,0x0F
0.103886750000000,105,0x15,0x0F
0.103902750000000,105,0x40,0x0F
0.103977125000000,106,0x22,0x0F
0.103993125000000,106,0x17,0x0F
0.104067375000000,107,0x18,0x0F
0.104083500000000,107,0x18,0x0F
0.104157750000000,108,0x23,0x0F
0.104173875000000,108,0xA9,0x0F
0.104248125000000,109,0x24,0x0F
0.104264125000000,109,0x2A,0x0F
0.104338500000000,110,0x25,0x0F
0.104354500000000,110,0x00,0x0F
0.104428750000000,111,0x26,0x0F
0.104444875000000,111,0x11,0x0F
0.104519125000000,112,0x29,0x0F
0.104535250000000,112,0x59,0x0F
0.104609500000000,113,0x2C,0x0F
0.104625625000000,113,0x81,0x0F
0.104699875000000,114,0x2D,0x0F
0.104715875000000,114,0x35,0x0F
0.104790125000000,115,0x2E,0x0F
0.104806250000000,115,0x0B,0x0F
0.104880500000000,116,0x08,0x0F
0.104896625000000,116,0x12,0x0F
0.104970875000000,117,0x09,0x0F
0.104987000000000,117,0x00,0x0F
0.105061250000000,118,0x06,0x0F
0.105077375000000,118,0xFF,0x0F
0.105221000000000,119,0x7E,0x0F
0.105243500000000,119,0x6F,0x0F
0.105259625000000,119,0x26,0x0F
0.105277125000000,119,0x2E,0x0F
0.105294750000000,119,0x8C,0x0F
0.105312250000000,119,0x87,0x0F
0.105329875000000,119,0xCD,0x0F
0.105347500000000,119,0xC7,0x0F
0.105365000000000,119,0xC0,0x0F
0.105416250000000,120,0x36,0x0F
0.105500500000000,121,0x36,0x0F
0.105576875000000,122,0x36,0x0F
0.105639625000000,123,0x10,0x0F
0.105655750000000,123,0x08,0x0F
0.105716875000000,124,0x11,0x0F
0.105733000000000,124,0x43,0x0F
0.105797750000000,125,0x15,0x0F
0.105813750000000,125,0x40,0x0F
0.105875125000000,126,0x02,0x0F
0.105891125000000,126,0x2D,0x0F
0.105952375000000,127,0x01,0x0F
0.105968500000000,127,0x0B,0x0F
0.106039375000000,128,0x35,0x0F
0.106147375000000,129,0x36,0x4F
0.106221750000000,130,0x36,0x0F
0.106284625000000,131,0x10,0x0F
0.106300750000000,131,0x08,0x0F
0.106362000000000,132,0x11,0x0F
0.106378125000000,132,0x43,0x0F
0.106442875000000,133,0x15,0x0F
0.106459000000000,133,0x40,0x0F
0.106520375000000,134,0x02,0x0F
0.106536500000000,134,0x2D,0x0F
0.106597750000000,135,0x01,0x0F
0.106613875000000,135,0x0B,0x0F
0.106684750000000,136,0x35,0x0F
0.127428375000000,137,0x36,0x2F
0.127501000000000,138,0x02,0x2F
0.127517125000000,138,0x2E,0x2F
0.127578625000000,139,0x01,0x0F
0.127594750000000,139,0x2E,0x0F
0.127674250000000,140,0x36,0x0F
0.127744625000000,141,0x39,0x0F
0.131502375000000,142,0x30,0x0F
0.131671125000000,143,0x02,0x0F
0.131687250000000,143,0x2E,0x0F
0.131762000000000,144,0x0D,0x0F
0.131778125000000,144,0x21,0x0F
0.131853000000000,145,0x0E,0x0F
0.131869000000000,145,0x65,0x0F
0.131943875000000,146,0x0F,0x0F
0.131960000000000,146,0x6A,0x0F
0.132034750000000,147,0x10,0x0F
0.132050875000000,147,0x5A,0x0F
0.132125750000000,148,0x11,0x0F
0.132141750000000,148,0x83,0x0F
0.132216625000000,149,0x12,0x0F
0.132232625000000,149,0x00,0x0F
0.132307375000000,150,0x13,0x0F
0.132323500000000,150,0x22,0x0F
0.132398250000000,151,0x14,0x0F
0.132414375000000,151,0xF8,0x0F
0.132489125000000,152,0x0A,0x0F
0.132505250000000,152,0x00,0x0F
0.132580000000000,153,0x15,0x0F
0.132596125000000,153,0x50,0x0F
0.132671000000000,154,0x22,0x0F
0.132687125000000,154,0x17,0x0F
0.132761875000000,155,0x18,0x0F
0.132778000000000,155,0x18,0x0F
0.132852875000000,156,0x23,0x0F
0.132869000000000,156,0xA9,0x0F
0.132943875000000,157,0x24,0x0F
0.132960000000000,157,0x2A,0x0F
0.133035000000000,158,0x25,0x0F
0.133051125000000,158,0x00,0x0F
0.133126000000000,159,0x26,0x0F
0.133142125000000,159,0x11,0x0F
0.133217125000000,160,0x29,0x0F
0.133233125000000,160,0x59,0x0F
0.133308125000000,161,0x2C,0x0F
0.133324125000000,161,0x81,0x0F
0.133399125000000,162,0x2D,0x0F
0.133415250000000,162,0x35,0x0F
0.133490125000000,163,0x2E,0x0F
0.133506250000000,163,0x0B,0x0F
0.133581250000000,164,0x08,0x0F
0.133597250000000,164,0x12,0x0F
0.133672250000000,165,0x09,0x0F
0.133688375000000,165,0x00,0x0F
0.133763250000000,166,0x06,0x0F
0.133779250000000,166,0xFF,0x0F
0.133923500000000,167,0x7E,0x0F
0.133946125000000,167,0x6F,0x0F
0.133962125000000,167,0x26,0x0F
0.133979750000000,167,0x2E,0x0F
0.133997375000000,167,0x8C,0x0F
0.134014875000000,167,0x87,0x0F
0.134032500000000,167,0xCD,0x0F
0.134050125000000,167,0xC7,0x0F
0.134067750000000,167,0xC0,0x0F
0.134119000000000,168,0x36,0x0F
0.134203500000000,169,0x36,0x0F
0.134278000000000,170,0x10,0x0F
0.134294125000000,170,0x5A,0x0F
0.134355500000000,171,0x11,0x0F
0.134371625000000,171,0x83,0x0F
0.134437625000000,172,0x15,0x0F
0.134453750000000,172,0x50,0x0F
0.134515125000000,173,0x02,0x0F
0.134531250000000,173,0x2D,0x0F
0.134592625000000,174,0x01,0x0F
0.134608625000000,174,0x0B,0x0F
0.134679500000000,175,0x35,0x0F
0.134788625000000,176,0x36,0x4F
0.134861000000000,177,0x10,0x0F
0.134877125000000,177,0x5A,0x0F
0.134938500000000,178,0x11,0x0F
0.134954500000000,178,0x83,0x0F
0.135020375000000,179,0x15,0x0F
0.135036375000000,179,0x50,0x0F
0.135097750000000,180,0x02,0x0F
0.135113750000000,180,0x2D,0x0F
0.135175125000000,181,0x01,0x0F
0.135191125000000,181,0x0B,0x0F
0.135262000000000,182,0x35,0x0F
0.146567500000000,183,0x36,0x2F
0.146639750000000,184,0x02,0x0F
0.146655875000000,184,0x2E,0x0F
0.146717375000000,185,0x01,0x0F
0.146733500000000,185,0x2E,0x0F
0.146813125000000,186,0x36,0x0F
0.146883500000000,187,0x39,0x0F
0.202268750000000,188,0x30,0x0F
0.202436875000000,189,0x02,0x0F
0.202453000000000,189,0x2E,0x0F
0.202527250000000,190,0x0D,0x0F
0.202543375000000,190,0x21,0x0F
0.202617625000000,191,0x0E,0x0F
0.202633750000000,191,0x65,0x0F
0.202708000000000,192,0x0F,0x0F
0.202724125000000,192,0x6A,0x0F
0.202798500000000,193,0x10,0x0F
0.202814500000000,193,0x07,0x0F
0.202888875000000,194,0x11,0x0F
0.202905000000000,194,0x43,0x0F
0.202979250000000,195,0x12,0x0F
0.202995375000000,195,0x00,0x0F
0.203069625000000,196,0x13,0x0F
0.203085750000000,196,0x22,0x0F
0.203160125000000,197,0x14,0x0F
0.203176125000000,197,0xF8,0x0F
0.203250500000000,198,0x0A,0x0F
0.203266500000000,198,0x00,0x0F
0.203340875000000,199,0x15,0x0F
0.203356875000000,199,0x40,0x0F
0.203431125000000,200,0x22,0x0F
0.203447250000000,200,0x17,0x0F
0.203521500000000,201,0x18,0x0F
0.203537625000000,201,0x18,0x0F
0.203611875000000,202,0x23,0x0F
0.203628000000000,202,0xA9,0x0F
0.203702125000000,203,0x24,0x0F
0.203718250000000,203,0x2A,0x0F
0.203792500000000,204,0x25,0x0F
0.203808625000000,204,0x00,0x0F
0.203883000000000,205,0x26,0x0F
0.203899000000000,205,0x11,0x0F
0.203973250000000,206,0x29,0x0F
0.203989375000000,206,0x59,0x0F
0.204063750000000,207,0x2C,0x0F
0.204079875000000,207,0x81,0x0F
0.204154125000000,208,0x2D,0x0F
0.204170125000000,208,0x35,0x0F
0.204244500000000,209,0x2E,0x0F
0.204260625000000,209,0x0B,0x0F
0.204334875000000,210,0x08,0x0F
0.204351000000000,210,0x12,0x0F
0.204425250000000,211,0x09,0x0F
0.204441375000000,211,0x00,0x0F
0.204515625000000,212,0x06,0x0F
0.204531750000000,212,0xFF,0x0F
0.204675375000000,213,0x7E,0x0F
0.204698000000000,213,0x6F,0x0F
0.204714000000000,213,0x26,0x0F
0.204731625000000,213,0x2E,0x0F
0.204749125000000,213,0x8C,0x0F
0.204766750000000,213,0x87,0x0F
0.204784375000000,213,0xCD,0x0F
0.204801875000000,213,0xC7,0x0F
0.204819500000000,213,0xC0,0x0F
0.204870750000000,214,0x36,0x0F
0.204955125000000,215,0x36,0x0F
0.205031375000000,216,0x36,0x0F
0.205094250000000,217,0x10,0x0F
0.205110250000000,217,0x08,0x0F
0.205171500000000,218,0x11,0x0F
0.205187625000000,218,0x43,0x0F
0.205252375000000,219,0x15,0x0F
0.205268500000000,219,0x40,0x0F
0.205329750000000,220,0x02,0x0F
0.205345750000000,220,0x2D,0x0F
0.205407125000000,221,0x01,0x0F
0.205423250000000,221,0x0B,0x0F
0.205494125000000,222,0x35,0x0F
0.205602375000000,223,0x36,0x4F
0.205676875000000,224,0x36,0x0F
0.205739750000000,225,0x10,0x0F
0.205755875000000,225,0x08,0x0F
0.205817250000000,226,0x11,0x0F
0.205833375000000,226,0x43,0x0F
0.205898250000000,227,0x15,0x0F
0.205914375000000,227,0x40,0x0F
0.205975750000000,228,0x02,0x0F
0.205991875000000,228,0x2D,0x0F
0.206053250000000,229,0x01,0x0F
0.206069250000000,229,0x0B,0x0F
0.206140250000000,230,0x35,0x0F
0.226881250000000,231,0x36,0x2F
0.226954125000000,232,0x02,0x2F
0.226970250000000,232,0x2E,0x2F
0.227031875000000,233,0x01,0x0F
0.227048000000000,233,0x2E,0x0F
0.227127625000000,234,0x36,0x0F
0.227198125000000,235,0x39,0x0F
0.230963250000000,236,0x30,0x0F
0.231130750000000,237,0x02,0x0F
0.231146875000000,237,0x2E,0x0F
0.231221750000000,238,0x0D,0x0F
0.231237750000000,238,0x21,0x0F
0.231312750000000,239,0x0E,0x0F
0.231328750000000,239,0x65,0x0F
0.231403750000000,240,0x0F,0x0F
0.231419875000000,240,0x6A,0x0F
0.231494875000000,241,0x10,0x0F
0.231510875000000,241,0x5A,0x0F
0.231585875000000,242,0x11,0x0F
0.231602000000000,242,0x83,0x0F
0.231676875000000,243,0x12,0x0F
0.231693000000000,243,0x00,0x0F
0.231767875000000,244,0x13,0x0F
0.231784000000000,244,0x22,0x0F
0.231858875000000,245,0x14,0x0F
0.231875000000000,245,0xF8,0x0F
0.231949875000000,246,0x0A,0x0F
0.231966000000000,246,0x00,0x0F
0.232040875000000,247,0x15,0x0F
0.232057000000000,247,0x50,0x0F
0.232131875000000,248,0x22,0x0F
0.232148000000000,248,0x17,0x0F
0.232222875000000,249,0x18,0x0F
0.232239000000000,249,0x18,0x0F
0.232313875000000,250,0x23,0x0F
0.232330000000000,250,0xA9,0x0F
0.232405000000000,251,0x24,0x0F
0.232421125000000,251,0x2A,0x0F
0.232496125000000,252,0x25,0x0F
0.232512125000000,252,0x00,0x0F
0.232587125000000,253,0x26,0x0F
0.232603250000000,253,0x11,0x0F
0.232678250000000,254,0x29,0x0F
0.232694375000000,254,0x59,0x0F
0.232769250000000,255,0x2C,0x0F
0.232785375000000,255,0x81,0x0F
0.232860375000000,256,0x2D,0x0F
0.232876500000000,256,0x35,0x0F
0.232951375000000,257,0x2E,0x0F
0.232967500000000,257,0x0B,0x0F
0.233042500000000,258,0x08,0x0F
0.233058625000000,258,0x12,0x0F
0.233133500000000,259,0x09,0x0F
0.233149625000000,259,0x00,0x0F
0.233224625000000,260,0x06,0x0F
0.233240750000000,260,0xFF,0x0F
0.233385125000000,261,0x7E,0x0F
0.233407750000000,261,0x6F,0x0F
0.233423875000000,261,0x26,0x0F
0.233441500000000,261,0x2E,0x0F
0.233459000000000,261,0x8C,0x0F
0.233476625000000,261,0x87,0x0F
0.233494250000000,261,0xCD,0x0F
0.233511875000000,261,0xC7,0x0F
0.233529500000000,261,0xC0,0x0F
0.233580750000000,262,0x36,0x0F
0.233665375000000,263,0x36,0x0F
0.233739750000000,264,0x10,0x0F
0.233755875000000,264,0x5A,0x0F
0.233817125000000,265,0x11,0x0F
0.233833250000000,265,0x83,0x0F
0.233899000000000,266,0x15,0x0F
0.233915125000000,266,0x50,0x0F
0.233976500000000,267,0x02,0x0F
0.233992500000000,267,0x2D,0x0F
0.234053875000000,268,0x01,0x0F
0.234070000000000,268,0x0B,0x0F
0.234140875000000,269,0x35,0x0F
0.234250125000000,270,0x36,0x4F
0.234322625000000,271,0x10,0x0F
0.234338750000000,271,0x5A,0x0F
0.234400125000000,272,0x11,0x0F
0.234416250000000,272,0x83,0x0F
0.234482125000000,273,0x15,0x0F
0.234498250000000,273,0x50,0x0F
0.234559625000000,274,0x02,0x0F
0.234575750000000,274,0x2D,0x0F
0.234637125000000,275,0x01,0x0F
0.234653250000000,275,0x0B,0x0F
0.234724250000000,276,0x35,0x0F
0.246030000000000,277,0x36,0x2F
0.246102125000000,278,0x02,0x0F
0.246118250000000,278,0x2E,0x0F
0.246179625000000,279,0x01,0x0F
0.246195750000000,279,0x2E,0x0F
0.246275250000000,280,0x36,0x0F
0.246345750000000,,0x39,0x0F
