Time [s],Packet ID,MOSI,MISO
0.233166625000000,261,0xCD,0x0F
0.233184125000000,261,0xC7,0x0F
0.233201625000000,261,0xC0,0x0F
0.233252750000000,262,0x36,0x0F
0.233337000000000,263,0x36,0x0F
0.233411250000000,264,0x10,0x0F
0.233427250000000,264,0x5A,0x0F
0.233488375000000,265,0x11,0x0F
0.233504500000000,265,0x83,0x0F
0.233570125000000,266,0x15,0x0F
0.233586125000000,266,0x50,0x0F
0.233647250000000,267,0x02,0x0F
0.233663250000000,267,0x2D,0x0F
0.233724375000000,268,0x01,0x0F
0.233740375000000,268,0x0B,0x0F
0.233811000000000,269,0x35,0x0F
0.233919750000000,270,0x36,0x4F
0.233992000000000,271,0x10,0x0F
0.234008000000000,271,0x5A,0x0F
0.234069250000000,272,0x11,0x0F
0.234085250000000,272,0x83,0x0F
0.234151000000000,273,0x15,0x0F
0.234167000000000,273,0x50,0x0F
0.234228250000000,274,0x02,0x0F
0.234244250000000,274,0x2D,0x0F
0.234305500000000,275,0x01,0x0F
0.234321500000000,275,0x0B,0x0F
0.234392125000000,276,0x35,0x0F
0.245698125000000,277,0x36,0x2F
0.245770000000000,278,0x02,0x0F
0.245786000000000,278,0x2E,0x0F
0.245847250000000,279,0x01,0x0F
0.245863250000000,279,0x2E,0x0F
0.245942625000000,280,0x36,0x0F
0.246012875000000,,0x39,0x0F
